Stage,Run_ID,Horizon_Step,CRPS,CRPS_var,CRPS_std,PICP,PICP_var,PICP_std,MPIW,MPIW_var,MPIW_std,RMSE(vs Obs),RMSE(vs Obs)_var,RMSE(vs Obs)_std,RMSE(vs TrueMean),RMSE(vs TrueMean)_var,RMSE(vs TrueMean)_std,Aleatoric_Std_MAE,Aleatoric_Std_MAE_var,Aleatoric_Std_MAE_std,Aleatoric_Std_Corr,Aleatoric_Std_Corr_var,Aleatoric_Std_Corr_std,Experiment_Stage,Noise_Condition
4,beta_nll_0.75,t+1,6.495649231205833,0.0030256443452509,0.0550058573722017,0.9740026263131564,2.8843343511147568e-05,0.0053705999209722,48.5804604272392,4.891495156836996,2.211672479558625,20.018291,0.035268575,0.18779929,14.298816211837693,0.0513131734178704,0.2265241122217907,3.6987177274535705,0.3389270217918936,0.5821743912195843,0.9428298875242216,8.48101398814899e-05,0.0092092420905028,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_0.75,t+2,6.969391921657381,0.0055364330587044,0.0744072110665655,0.9765914207103552,2.662602257787784e-05,0.0051600409473063,52.30019095433605,5.813471934073013,2.4111142515594346,23.539515,0.08282925,0.28780073,18.62815349938207,0.1002476513486222,0.3166190950473805,4.687616953150409,0.4004184033601333,0.6327862224797038,0.9262670291987336,7.377857721145201e-05,0.008589445687089,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_0.75,t+3,7.428597070801381,0.0065447136011214,0.0808994042074569,0.9772605052526264,2.17192072670486e-05,0.0046603870297485,55.800976418963856,7.307099358766229,2.7031646932375817,27.076288,0.07936544,0.28171873,22.81033653442889,0.0976203841872197,0.3124426094296674,5.629297748058172,0.5119929544451537,0.7155368295518783,0.9058068769693828,0.0002150140948345,0.0146633589206079,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_1.0,Average,6.948357899056527,0.0042573307379227,0.0652482240212158,0.973686843421711,1.1014020526280592e-05,0.0033187377911309,50.86146395294907,1.0668812551198108,1.0328994409524146,23.614302,0.21323133,0.4617698,18.644021930417715,0.3013983433137785,0.5489975804261604,4.276499263028528,0.0720186018172725,0.2683628175013679,0.9170587536548708,6.581685929766358e-05,0.0081127590434859,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_1.0,t+1,6.469429431041286,0.0032625867692677,0.0571190578464645,0.9725675337668834,1.4163074464251253e-05,0.0037633860371015,47.70715833870744,0.8875712521511828,0.942110000027164,20.111944,0.13643105,0.36936575,14.398653565711992,0.2316302172044692,0.4812797702007318,3.437648185007503,0.0586106417897792,0.2420963481545709,0.9387297076820368,4.632813952076836e-05,0.0068064777617184,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_1.0,t+2,6.963402815773989,0.0050611728022638,0.0711419201474339,0.9742464982491246,1.2021143572314252e-05,0.0034671520838166,51.02175657497158,1.3665954666020936,1.1690147418241112,23.63991,0.2696632,0.51929104,18.693480420211344,0.3589837576243392,0.5991525328531452,4.317268292417497,0.0961301851745938,0.3100486819430037,0.918352710198856,4.671161407669675e-05,0.0068345895324223,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_1.0,t+3,7.412241450354303,0.0061833755133138,0.078634442283988,0.9742464982491246,1.0446870039572073e-05,0.0032321618213777,53.8554769451682,1.2662696985929935,1.1252864962279578,27.091053,0.27480856,0.52422184,22.8399318053298,0.3430935329835966,0.5857418654864928,5.074581311660582,0.0839241702594286,0.2896966866559378,0.8940938430837196,0.000179580489957,0.0134007645288267,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_0.25,Average,6.866146073149854,0.0014343128882995,0.0378723235133456,0.9584406786726696,2.58963687719948e-06,0.0016092348732237,46.50486666709695,0.4218321998440244,0.6494861044272036,23.454609,0.021670343,0.1472085,18.51201033494032,0.0364217309914302,0.1908447824579709,3.1837904157705728,0.027005999030001,0.1643350207046601,0.9518217870184876,3.5349489598722865e-06,0.0018801459942973,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_0.25,t+1,6.447776620315357,0.0021625169778124,0.0465028706405575,0.958904452226113,9.25604192235632e-06,0.0030423743889199,44.70121139148857,0.5973552767387451,0.7728876223221233,20.0478,0.01997863,0.14134578,14.383261592389625,0.0357911076608176,0.1891853790883893,2.689805512992196,0.0360649847872635,0.1899078323483883,0.9650386076404296,9.73636076959043e-06,0.0031203142100741,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_0.25,t+2,6.865990407720337,0.001400695639661,0.037425868589266,0.9586355677838918,4.169098611892842e-06,0.0020418370679103,46.38040752800352,0.5248794409841069,0.72448563890812,23.438112,0.03481227,0.18658046,18.507607996340237,0.0507488136157611,0.2252749733453788,3.149234620120035,0.0353775203643479,0.1880891287776834,0.952985004245006,5.319960656252905e-06,0.0023065039900795,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_0.25,t+3,7.284671191413869,0.0020997409509324,0.0458229304053383,0.957782016008004,1.8206244227389e-06,0.0013493051629408,48.43298108179874,0.3977311793085156,0.6306593211144315,26.877914,0.040131755,0.20032911,22.645161416091103,0.0573843125897716,0.2395502297844266,3.712331114199486,0.0250788382725668,0.1583629952753067,0.9374417491700274,2.8111137994511037e-06,0.0016766376470338,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_0.5,Average,6.851528685398296,0.0008650006446169,0.0294108932985197,0.9581926379856596,2.1682375739866906e-06,0.0014724936583858,46.20480126673127,0.3899566845207244,0.6244651187382082,23.48882,0.021734975,0.14742787,18.54363389505184,0.0366350840664717,0.1914029364102644,3.124997018601177,0.0244937368617607,0.1565047502849698,0.9502520646704372,5.582286284023077e-06,0.0023626862432458,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_0.5,t+1,6.426046433911294,0.0013911782274433,0.0372985016782624,0.9591483241620812,6.622332482454775e-06,0.0025733892986594,44.38216827005385,0.621684128739252,0.7884694849765919,20.037838,0.018826041,0.13720803,14.358509864187932,0.0345855871435735,0.1859720063438946,2.6241620204512377,0.0363170619276015,0.190570359520051,0.9621517811076098,2.468521814395233e-05,0.0049684220980057,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_0.5,t+2,6.848947480670693,0.0007955177599124,0.0282049243911845,0.9583666833416709,2.610074699959039e-06,0.0016155725610318,46.066137048204695,0.5023945212806102,0.7087979410809615,23.481594,0.03019309,0.17376159,18.5583173392316,0.0522740569641716,0.2286352049973311,3.085612810365893,0.0326899237125983,0.1808035500552973,0.9511628160625852,9.727936161540791e-06,0.003118963956435,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_0.5,t+3,7.2795921416128975,0.0015562226974949,0.0394489885484404,0.9570629064532266,3.052107333890296e-06,0.0017470281434167,48.16609848193528,0.401873913742629,0.6339352598985396,26.947025,0.0492848,0.2220018,22.71407448173598,0.0579443122249215,0.2407162483608481,3.6652162249864,0.0253747972316184,0.1592946867651851,0.9374415968411164,4.794958015437992e-06,0.0021897392574089,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_0.75,Average,6.866714559161252,0.0010909893108094,0.0330301273205149,0.9577069784892444,4.812909941667817e-06,0.0021938345292359,46.132171244754296,0.7582197637551009,0.8707581545728417,23.598286,0.03521562,0.18765825,18.670423791296024,0.0532518727091695,0.2307636728542201,3.1231385253373367,0.0515556982062925,0.2270587990065405,0.950941356202561,2.81485295067842e-06,0.0016777523508189,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_0.75,t+1,6.446430079671851,0.0016266900100573,0.0403322452890652,0.9583666833416709,7.0035730026649465e-06,0.0026464264589564,44.342816019994096,0.916536557830891,0.957359158221663,20.15693,0.037542228,0.19375817,14.490351104649283,0.0649042691786532,0.2547631629153895,2.625322219013467,0.0580075799353782,0.2408476280459872,0.9629448207154366,1.758905825421337e-05,0.0041939311217774,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_0.75,t+2,6.864031576770145,0.0010429463752725,0.0322946802937037,0.9583385442721362,4.872329879157743e-06,0.0022073354704615,46.27047497665511,0.7912865509900805,0.8895428887861903,23.568453,0.052095287,0.22824392,18.652742867823115,0.0668923317627969,0.258635519143827,3.1561754233513346,0.0572865345572762,0.2393460560721155,0.9524549073219256,7.5846047206732594e-06,0.0027540161075551,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_0.75,t+3,7.2896820210417586,0.0016921804979208,0.041136121571204,0.9564157078539268,5.732727822418171e-06,0.0023943115550024,47.78322273761368,0.9851880490410946,0.992566395280988,27.06947,0.04175072,0.20432994,22.868177401415675,0.0503282971357537,0.2243396913962256,3.5879179336472093,0.0680905117504579,0.2609415868551005,0.9374243405703202,3.6407305141995496e-06,0.001908069839969,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_1.0,Average,6.871874195460208,0.000692839844704,0.0263218510880992,0.956537643821911,1.5237805852110811e-06,0.001234415078169,45.5156322662763,0.4352863831986866,0.6597623687349004,23.836363,0.056071565,0.23679435,18.96656385916152,0.0899461495312112,0.2999102357893294,2.98244496099279,0.0290276461261071,0.170375016144114,0.9506973903429662,1.1189604028315456e-05,0.0033450865501979,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_1.0,t+1,6.437039314877085,0.0008768632897747,0.029611877511816,0.958104052026013,1.6413979320269545e-06,0.001281170531985,44.010908810200746,0.2350456310184598,0.4848150482590859,20.240915,0.05179947,0.22759497,14.626365423751803,0.088017981662159,0.2966782460211046,2.55040969912836,0.0171949652060623,0.1311295741092083,0.9639201404926768,1.0930134121112486e-05,0.003306075335063,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_1.0,t+2,6.874207204894461,0.0006594928793213,0.0256805934378731,0.956143696848424,3.3625305266996843e-06,0.0018337204058142,45.59965945922868,0.8717486461174444,0.933674807477124,23.784851,0.089785114,0.29964164,18.99364044736095,0.1401415213423788,0.3743548067574114,3.004305941733681,0.0591560987321747,0.2432202679304806,0.9517957334352738,2.1910191881151263e-05,0.0046808323919097,Stage4,Gaussian_Clean_fixed_params
4,hybrid_lam_1.0,t+3,7.30437606660908,0.0018075926320392,0.0425157927368087,0.9553651825912958,4.7632690226498e-06,0.0021824914713807,46.93632852939946,0.5654985677338973,0.7519963881122683,27.483318,0.073753275,0.27157554,23.2796857063718,0.0871990464083215,0.2952948465658037,3.392619242116331,0.0352876041050353,0.18784995103815,0.9363762971009482,1.0940040243958845e-05,0.003307573165322,Stage4,Gaussian_Clean_fixed_params
4,nll,Average,7.550183174837035,0.0074150576391667,0.0861107289434175,0.9867485826246456,7.957475644454362e-07,0.000892046839827,64.4212935947294,4.149837260623564,2.0371149355457496,24.980854,0.075376496,0.27454782,19.724313983135783,0.0744167613222163,0.2727943572037669,7.894178371337442,0.2870830115581871,0.5358012799146593,0.8959739477541845,0.0010437341895234,0.0323068752670927,Stage4,Gaussian_Outliers_fixed_params
4,nll,t+1,6.938697421815424,0.0073196094246733,0.0855547159698012,0.9874343421710854,2.2208509380864104e-06,0.0014902519713412,58.86337894614244,2.511631214358365,1.5848126748478395,20.918667,0.04261445,0.20643267,15.041914025686127,0.0315299436508095,0.1775667301349256,6.403198396032844,0.1750844078873492,0.418430887826591,0.9312135564243068,0.0001120926331654,0.0105873808453953,Stage4,Gaussian_Outliers_fixed_params
4,nll,t+2,7.574111253121543,0.0089242333397088,0.0944681604547734,0.9866995997999,1.334493882481234e-06,0.0011552029615964,64.36164330283398,6.972084323557928,2.6404704739038323,24.918106,0.035700716,0.18894634,19.711239741231694,0.0635800023417458,0.2521507532047957,7.882506629671172,0.4901498710951042,0.7001070425978475,0.8993648129019242,0.0010863443643818,0.032959738536309,Stage4,Gaussian_Outliers_fixed_params
4,nll,t+3,8.13774084957414,0.0105868224791359,0.1028922858096558,0.9861118059029514,9.844477432980393e-07,0.0009921934001483,70.03885853521177,6.345148779671182,2.5189578757238444,29.10579,0.22014226,0.4691932,24.41978818248953,0.1740779789949349,0.4172265319882413,9.396830088308308,0.4341358812745487,0.6588898855457934,0.8573434739363224,0.0030186441847431,0.0549421894789709,Stage4,Gaussian_Outliers_fixed_params
4,two_stage_nll,Average,7.447534309217491,0.0021618216802588,0.0464953941832825,0.9864859513089878,7.15463789939432e-07,0.0008458509265464,62.41461358633616,1.030696401709629,1.0152321910329818,24.202986,0.02155368,0.14681172,18.821701865257207,0.0059030914429786,0.0768315784230587,7.364858029132305,0.0702419944679505,0.2650320630941671,0.9284256167786864,7.568319792501974e-05,0.0086996090673673,Stage4,Gaussian_Outliers_fixed_params
4,two_stage_nll,t+1,6.87729230192772,0.0058340763854718,0.0763811258457995,0.986837168584292,2.3484850507072223e-06,0.0015324767700383,57.05559273478773,2.2183088987970803,1.4893988380541594,20.63079,0.020653607,0.14371362,14.570363697046616,0.008162597252873,0.0903470932176183,5.934211291798668,0.1530863166564652,0.3912624651771049,0.9418395199567342,3.825563822034818e-05,0.0061851142447288,Stage4,Gaussian_Outliers_fixed_params
4,two_stage_nll,t+2,7.459490370187798,0.0020830604642933,0.0456405572303113,0.9863306653326664,5.945179804620634e-07,0.0007710499208624,62.37802343266835,1.4122069649146312,1.1883631452189314,24.266891,0.013453209,0.11598797,18.82071581840732,0.0049731920496624,0.0705208625136023,7.353436576216609,0.1004330209218414,0.3169116926240517,0.93212518439565,3.0239327617923844e-05,0.0054990296978579,Stage4,Gaussian_Outliers_fixed_params
4,two_stage_nll,t+3,8.005820255536955,0.005066043880107,0.0711761468478523,0.986290020010005,8.909189079838212e-07,0.0009438850078181,67.8102245915524,2.3876867133757664,1.5452141318845638,27.711279,0.07737465,0.278163,23.074026080317704,0.0172445356988218,0.1313184514789213,8.806926219381639,0.1607389565465794,0.4009226316218373,0.9113121459836744,0.0002965733676294,0.0172213056308021,Stage4,Gaussian_Outliers_fixed_params
4,two_stage_crps,Average,7.149298636306151,0.0015936898286802,0.0399210449347235,0.954881607470402,5.761783684287622e-06,0.0024003715721295,46.10669503474521,0.0623339998059641,0.2496677788701701,24.46161,0.06807361,0.2609092,19.136805444534502,0.1135010440929875,0.3368991601250848,3.117942756147498,0.0046265322694577,0.0680186170798679,0.9459001639743368,9.74089629658314e-06,0.003121040899537,Stage4,Gaussian_Outliers_fixed_params
4,two_stage_crps,t+1,6.665479925422629,0.0028886911302288,0.0537465452864536,0.956990995497749,7.914205629856134e-06,0.0028132197976439,44.69366351179029,0.199077838094279,0.4461813959526764,20.79165,0.17523593,0.4186119,14.804787722290447,0.2493499097730342,0.4993494866053576,2.7084557051464717,0.0138235121505399,0.1175734330133296,0.9544910037148244,1.5990416998541272e-05,0.0039988019454008,Stage4,Gaussian_Outliers_fixed_params
4,two_stage_crps,t+2,7.173512828495295,0.0009546687841902,0.0308977148700387,0.9544115807903952,1.0019663425871104e-05,0.0031653851939173,46.10247485449226,0.1956059350209982,0.4422735974721962,24.527832,0.02634593,0.1623143,19.147631369903788,0.0848577655058431,0.2913035624667903,3.1181564496120022,0.0114419034419984,0.1069668333737072,0.948552947954436,2.4803642996256187e-05,0.0049803255913902,Stage4,Gaussian_Outliers_fixed_params
4,two_stage_crps,t+3,7.608903155000528,0.002329054676742,0.0482602805290437,0.9532422461230616,6.682950811323618e-06,0.0025851403852254,47.52394673795311,0.21202311309444,0.4604596758614592,28.065348,0.06313272,0.25126225,23.457997241409267,0.0659931251876496,0.256891271139464,3.52721611368402,0.0144452085300528,0.1201882212617062,0.9346565402537502,1.035739356279607e-05,0.0032182904720978,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_0.25,Average,7.50088547897669,0.0039144028629228,0.0625651889066343,0.9867485826246456,4.842382163079775e-07,0.0006958722701099,63.3643646230787,1.5255120694839892,1.2351162169949794,24.526077,0.04590824,0.21426208,19.251462581906644,0.0648059629866219,0.2545701533696005,7.628348058230989,0.1065044455177722,0.3263501884751597,0.9282442465934264,5.349386921004792e-05,0.0073139503149835,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_0.25,t+1,6.91286157817683,0.0076768188270452,0.0876174573189911,0.987378064032016,2.5852777738155456e-06,0.0016078799003083,58.45835503872868,1.906094717903854,1.38061389168147,20.683987,0.035624012,0.18874325,14.76528767560986,0.0389798541230295,0.1974331636859156,6.311140837653618,0.1337171075190539,0.3656734985189027,0.942840764889496,1.9977771902509395e-05,0.0044696500872562,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_0.25,t+2,7.52638082457077,0.0053536246179377,0.0731684673745303,0.986533891945973,7.283866246668835e-07,0.0008534556957844,63.16898070996016,3.0399144143875763,1.74353503388592,24.543415,0.026371028,0.16239159,19.280209491405916,0.0618804702208701,0.2487578545913076,7.5773653954120785,0.2127810561592528,0.4612819703383742,0.9289283589708544,4.445625021556782e-05,0.0066675520407093,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_0.25,t+3,8.063414034182472,0.0043556523017548,0.06599736586982,0.986333791895948,6.835066865042788e-07,0.0008267446319779,68.46575812054726,2.581002544655061,1.606549888629376,28.350834,0.12025842,0.34678295,23.708890578704157,0.1070812886217338,0.3272327743697655,8.996537941627272,0.1767208107749129,0.420381744102801,0.9129636159199284,0.0001630417119093,0.0127687787947553,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_0.5,Average,7.44530777548834,0.0056272045207608,0.0750146953653804,0.9856063448390862,2.415861679396135e-06,0.0015543042428675,61.12691144960182,5.414937585647487,2.3270018447881573,24.32755,0.028566424,0.16901605,18.99356487890738,0.0491387162707239,0.2216725428886581,7.038999328496054,0.3794361430785951,0.6159838821581253,0.925203943569738,5.120725601890485e-05,0.0071559245397715,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_0.5,t+1,6.875731655060237,0.0062183148589088,0.0788562924496761,0.9859711105552778,4.4658471091196216e-06,0.0021132550979755,56.8746143811279,4.343801790980587,2.0841789248959857,20.640263,0.020015456,0.14147599,14.61000083230191,0.0234847713568789,0.153247418760901,5.895173466729025,0.3085013320129579,0.5554289621661423,0.9388793541709268,5.792932568347779e-05,0.0076111316953182,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_0.5,t+2,7.476343534360664,0.0079024065918384,0.0888954812790752,0.985636568284142,2.495593928363231e-06,0.0015797448934442,61.126186416386986,6.3373088984145145,2.5174012191969943,24.340525,0.012324989,0.111017965,19.02505504862747,0.0530800059482773,0.2303909849544407,7.038218197317049,0.4499421731556833,0.6707772902802266,0.9260158870932588,4.940508139818258e-05,0.0070288748315916,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_0.5,t+3,7.983848137044117,0.0062970743752623,0.0793541074882853,0.985211355677839,1.7182977292659508e-06,0.0013108385595739,65.37993355129063,7.547867704602821,2.74733829453215,28.001867,0.099143706,0.31487092,23.34563875579277,0.0879354572076735,0.2965391326750545,8.183606321442083,0.5171642591604244,0.7191413346209662,0.9107165894450284,7.480671308029878e-05,0.0086490874131493,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_0.75,Average,7.345676383123942,0.0049740432812346,0.0705268975727319,0.9816647907286976,3.970502351160752e-06,0.0019926119419397,56.60083486304802,3.3890163495885526,1.840928121787636,24.383816,0.08983188,0.29971966,19.072920755350303,0.121211663743112,0.3481546549209303,5.823244033537516,0.2339217964549205,0.4836546251768099,0.9106888413579008,6.113911265983506e-05,0.0078191503796662,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_0.75,t+1,6.805867769833247,0.0056493401568301,0.0751620925522311,0.9803214107053528,9.149598700189356e-06,0.0030248303589109,52.06727992682037,3.75164040869065,1.9369151784966343,20.722576,0.09151167,0.30250895,14.735044605664928,0.1140483444815943,0.3377104447327538,4.610054140060764,0.2564422674487847,0.5064012909233,0.9289379122843446,5.072999924810228e-05,0.0071224995084662,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_0.75,t+2,7.357221750861707,0.0057089254594003,0.0755574315299316,0.9823442971485744,2.744290913868919e-06,0.0016565901466171,56.99131885610068,2.978866270400546,1.725939242963247,24.378796,0.10693993,0.3270167,19.09582774857508,0.1428182550690661,0.3779130257996753,5.92444808891929,0.2053192567091256,0.4531216798048021,0.9123232332387076,4.321340900358508e-05,0.0065736906683829,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_0.75,t+3,7.873939628676872,0.0053789809433389,0.0733415362761029,0.9823286643321664,2.703614396826549e-06,0.0016442671306167,60.74390580622304,4.686236595194086,2.164771718956548,28.050083,0.11878952,0.34465855,23.38788991181091,0.1357742504405983,0.368475576450595,6.935229871632492,0.3243536085237223,0.5695205075532596,0.890805378550651,0.0002063514925258,0.0143649396979553,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_1.0,Average,7.319295719694876,0.002758776929313,0.0525240604800604,0.9807299483074872,1.8724835123049155e-06,0.0013683871938544,55.58099249167996,1.2885858506063552,1.1351589538942797,24.380041,0.12340935,0.35129666,19.057051980291483,0.1848006381330028,0.4298844474193068,5.52143656495734,0.0880984196496932,0.296813779413445,0.904242770245714,8.538060179078445e-05,0.0092401624331385,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_1.0,t+1,6.764964697013587,0.0023939853571609,0.0489283696556608,0.979299024512256,4.629074531846558e-06,0.0021515284176246,51.24158603840279,1.29426233737185,1.1376565111543335,20.709686,0.09203946,0.30338004,14.724795865447614,0.1529185987286087,0.3910480772598284,4.365607351120319,0.0870634563549332,0.2950651730633983,0.9264188413161236,7.322157603979591e-05,0.0085569606777053,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_1.0,t+2,7.342671300810453,0.0061286198178899,0.0782855019648592,0.9814188344172086,1.7741369746903945e-06,0.0013319673324411,56.08376716721772,1.457621912569041,1.2073201367363344,24.411476,0.16852352,0.41051617,19.092378729452918,0.2257484911091803,0.475129972859196,5.650145314022226,0.1032606140021114,0.3213418958089832,0.9048039735850636,8.329026935973556e-05,0.009126350275972,Stage4,Gaussian_Outliers_fixed_params
4,beta_nll_1.0,t+3,7.850251161260585,0.0031969712432781,0.0565417654771955,0.9814719859929966,8.20959643292264e-07,0.000906068233243,59.41762426941936,1.7432166211288935,1.3203092899502349,28.018963,0.13490397,0.36729276,23.35398134597392,0.2008155420280561,0.4481244715791095,6.548557029729476,0.1189999237291054,0.3449636556640502,0.8815054958359548,0.0002387448086169,0.0154513691502376,Stage4,Gaussian_Outliers_fixed_params
4,hybrid_lam_0.25,Average,7.144650714078651,0.0009366807370315,0.0306052403524546,0.9578435050858763,2.4151749878608038e-06,0.0015540833271934,47.33650614334076,0.1597655303608569,0.3997068054973006,24.136677,0.018893756,0.13745455,18.77456452890612,0.0270560497493972,0.1644872327853966,3.4032899805866754,0.0096624770686985,0.0982978996148878,0.942601696221108,1.2708772213792276e-05,0.0035649364950574,Stage4,Gaussian_Outliers_fixed_params
4,hybrid_lam_0.25,t+1,6.664385096995034,0.0014920406277973,0.038626941734978,0.959645447723862,7.361319983125409e-06,0.002713175258461,45.52626692558955,0.3386118957534219,0.5819036825398357,20.686296,0.033363577,0.18265699,14.639358630979707,0.0463836690744038,0.21536868173995,2.906797547237187,0.0217835392688766,0.1475924770063727,0.9500766342497644,3.098824671170346e-05,0.005566708786321,Stage4,Gaussian_Outliers_fixed_params
4,hybrid_lam_0.25,t+2,7.16333558264097,0.0012415906529893,0.0352362122395319,0.9573599299649824,2.8860884919698303e-06,0.0016988491669273,47.37692054612582,0.1861629431904885,0.4314660394405202,24.128937,0.038467463,0.19613124,18.75827241189751,0.0479265770668691,0.2189213947216423,3.4126400429430617,0.0097741325163599,0.0988642125157526,0.9463241815233512,1.179286507001921e-05,0.003434074121218,Stage4,Gaussian_Outliers_fixed_params
4,hybrid_lam_0.25,t+3,7.606231462599948,0.0012154224676018,0.0348629096261605,0.9565251375687844,1.5782379996901945e-06,0.0012562794273927,49.10633095830693,0.2447759088338112,0.4947483287832422,27.594793,0.017234521,0.13128032,22.92606254384113,0.0081350160959555,0.0901943240783783,3.890432351579778,0.0147011866115533,0.1212484499346419,0.9314042728902076,1.3535147002780396e-05,0.0036790144064382,Stage4,Gaussian_Outliers_fixed_params
4,hybrid_lam_0.5,Average,7.132183618717858,0.0008607670153519,0.0293388311858516,0.9566470735367684,5.429806342409399e-06,0.0023301944859623,46.91597558572789,0.4086657766261086,0.6392697213431187,24.219276,0.023684284,0.15389699,18.84918247338404,0.0335636872995757,0.1832039500108437,3.316738620630571,0.0267187716785848,0.1634587766948745,0.9425076120815932,6.7422196919690175e-06,0.0025965784586584,Stage4,Gaussian_Outliers_fixed_params
4,hybrid_lam_0.5,t+1,6.651358103357145,0.0007967394430184,0.0282265733488579,0.9589763631815909,9.052985183743002e-06,0.0030088179047165,45.1358550119666,0.5113209320280411,0.7150670821874274,20.727251,0.030620188,0.17498624,14.682503758196882,0.0457487396685781,0.2138895501621764,2.81933442841838,0.0300877246924579,0.1734581352732062,0.9503155825931554,2.613754366465416e-05,0.0051124889891963,Stage4,Gaussian_Outliers_fixed_params
4,hybrid_lam_0.5,t+2,7.153930529810078,0.000898471864152,0.0299745202489054,0.9558247873936968,1.0043993305223438e-05,0.0031692259788824,47.096392587847376,0.4185179523941546,0.6469296348090375,24.239096,0.04922945,0.22187711,18.870152124068163,0.0604673317905478,0.2459010609788983,3.365403766422697,0.0276730545021022,0.1663522001721116,0.9469055060414032,7.777782089067992e-06,0.00278886752806,Stage4,Gaussian_Outliers_fixed_params
4,hybrid_lam_0.5,t+3,7.591262222986344,0.0019831369767903,0.0445324261273776,0.9551400700350176,3.7684810806270695e-06,0.001941257602851,48.51567915736971,0.6163093175008076,0.7850537035775372,27.691486,0.018698014,0.13674068,22.99489153788708,0.0242051335845235,0.1555799909516758,3.765477667050636,0.0413950196352663,0.2034576605470198,0.9303017476102208,1.5667888378882594e-05,0.0039582683560974,Stage4,Gaussian_Outliers_fixed_params
4,hybrid_lam_0.75,Average,7.154269364975344,0.0008560653712119,0.0292585948263404,0.9564188344172088,6.475948915190168e-06,0.0025447885796643,46.73639510627129,0.2601760464607964,0.5100745499050079,24.321049,0.01363355,0.116762795,18.97496010122408,0.0201046140602948,0.1417907403898254,3.291563302505074,0.0168682020246425,0.1298776425126455,0.942966923242086,1.5920821311618867e-05,0.0039900903889033,Stage4,Gaussian_Outliers_fixed_params
4,hybrid_lam_0.75,t+1,6.674888581962611,0.0012609847680344,0.0355103473375637,0.9590920460230116,9.148947006992431e-06,0.0030247226330677,45.18530707035042,0.3270032162590055,0.5718419504189995,20.792662,0.017609322,0.13270012,14.800501812017046,0.0291793447963533,0.1708196264963525,2.845273221246109,0.0207989089022105,0.1442182682679645,0.9504105257878775,4.114609150116825e-05,0.0064145219230405,Stage4,Gaussian_Outliers_fixed_params
4,hybrid_lam_0.75,t+2,7.175126405403911,0.000945875791634,0.0307550937510196,0.9554089544772386,1.234476355236149e-05,0.0035135115699768,46.64110397680511,0.2920472938824034,0.5404140023004617,24.333971,0.009880433,0.099400364,19.00029721275618,0.0190960823076161,0.1381885751703669,3.2687812475582816,0.0204549719402695,0.1430208793857372,0.9463400335971986,1.961676202212933e-05,0.0044290813970991,Stage4,Gaussian_Outliers_fixed_params
4,hybrid_lam_0.75,t+3,7.612793107559509,0.0018514231375861,0.043028166793231,0.9547555027513758,3.3628346501915314e-06,0.0018338033292017,48.382774271658334,0.4977182781217095,0.705491515272657,27.836521,0.03969238,0.19922946,23.124081278899027,0.0371942377047879,0.1928580765868724,3.7606354387108296,0.0302360355676896,0.1738851217548231,0.9321502103411816,9.54242083287156e-06,0.0030890809042288,Stage4,Gaussian_Outliers_fixed_params
